pair,comparison_id,hands,detected_hands,match_hands,average_distance,average_distance_z,average_distance_xyz,average_distance_xyz_z,average_distance_adjusted,average_distance_so,average_distance_movement,average_distance_position,average_distance_smop,left_thumb,left_index,left_middle,left_ring,left_pinky,left_wrist,right_thumb,right_index,right_middle,right_ring,right_pinky,right_wrist,left_movement,left_position,left_so,left_smop,right_movement,right_position,right_so,right_smop,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_z,left_index_z,left_middle_z,left_ring_z,left_pinky_z,left_wrist_z,right_thumb_z,right_index_z,right_middle_z,right_ring_z,right_pinky_z,right_wrist_z,left_thumb_xyz,left_index_xyz,left_middle_xyz,left_ring_xyz,left_pinky_xyz,left_wrist_xyz,right_thumb_xyz,right_index_xyz,right_middle_xyz,right_ring_xyz,right_pinky_xyz,right_wrist_xyz,left_thumb_xyz_z,left_index_xyz_z,left_middle_xyz_z,left_ring_xyz_z,left_pinky_xyz_z,left_wrist_xyz_z,right_thumb_xyz_z,right_index_xyz_z,right_middle_xyz_z,right_ring_xyz_z,right_pinky_xyz_z,right_wrist_xyz_z,left_thumb_adjusted,left_index_adjusted,left_middle_adjusted,left_ring_adjusted,left_pinky_adjusted,right_thumb_adjusted,right_index_adjusted,right_middle_adjusted,right_ring_adjusted,right_pinky_adjusted,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw,A_begin_msec_aligned,A_end_msec_aligned,B_begin_msec_aligned,B_end_msec_aligned,A_duration_msec_aligned
pair13,200,left,,True,0.21242944015841,2.368220474457769,0.21476785462201944,1.797562078606992,0.13886007439305922,0.14927087834136038,0.014035883039708236,0.6225969430709489,0.26196790148400584,0.13271218601139284,0.20299136529736198,0.14496469267214976,0.13444680753336358,0.13123934019253372,0.5282222492436581,0.28779348032685015,0.25924826430203163,0.2363162264158561,0.23240661203101612,0.23818331911679844,0.4886620022144511,0.014035883039708236,0.6225969430709489,0.14927087834136038,0.26196790148400584,0.01084501644155,0.5300729190206569,0.25078958043851046,0.2639025053002391,,,,,,,,,,,,,2.2365103241781905,2.5195656947773535,2.4892508310997075,2.47825166078436,2.5334495442764817,1.952294791630519,2.5055802584901294,2.4665717425447933,2.470383779430782,2.517486130273265,2.5718062965115647,2.475115358603092,0.13835923921441312,0.2052236498912236,0.1472201161414286,0.1354781866998822,0.13151022881093608,0.5308157069742331,0.28826646348443913,0.259311713204424,0.23655195388691613,0.232574558020986,0.23821721296753356,0.4919410803848141,1.618204109534592,1.9448516399527453,2.0640731154559715,2.0421131707555036,1.869644009302668,1.2464864266404718,1.5454453644687782,1.412369865790697,1.2502810149562824,1.4260768746359758,1.3913301498198192,2.308985499330495,0.05109630038288384,0.054373302200334074,0.06174412384430701,0.06691342881648535,0.07081104187068683,0.04897493095984528,0.05448800066443619,0.05088222215476816,0.04959593390675253,0.047435268851098646,R1-R2,16,16C,,16C,,H1P1S0M1R0,00:03:14.942,194942,00:03:15.238,195238,296,R1,1.6,16,ppA_left,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,1,0,1,1,1,3,3,1,-23,23,194925.0,195255.0,330.0,1027373.5,1027703.5,330.0,330.0,left,194930.5,195249.5,1027379.0,1027698.0,319.0
pair13,201,left,,True,0.282945231499299,2.302329381688503,0.28738137537489655,1.9662039832944966,0.17364289638950514,0.2200895564844954,0.01755627710623567,0.695728349181912,0.311124727590881,0.17606100588601045,0.26787928488574675,0.23246837255054556,0.21952379882750375,0.20451532027267044,0.5972236065733171,0.29289825280067777,0.39435005307515253,0.38323156979945583,0.3754857086304264,0.3596785184481831,0.5341199014580309,0.01755627710623567,0.695728349181912,0.2200895564844954,0.311124727590881,0.00961180220474246,0.5793271292879791,0.3611288205507791,0.3166892506811669,,,,,,,,,,,,,2.11580515775388,2.3012804759578063,2.285221437363401,2.2242572856808196,2.3411353177622027,2.5462766156129084,2.1936628968136325,2.500726088260474,2.4950026463376216,2.5228732740781847,2.565301889833486,2.421235244606943,0.18367278206236554,0.27329743870382756,0.23724947909199662,0.22261753058497863,0.20562210248611432,0.6018289193200966,0.29354485785111867,0.39472736310129425,0.3835176233214577,0.37555869411521203,0.3597290692392365,0.5399939659721499,2.036155513128871,1.9098124551352385,2.0199429267426625,1.9298829548098926,1.8059523686541408,2.095477681296173,1.5178250980473593,0.41732395400906286,0.4676545060033036,0.5615005184044225,0.8926873675189979,1.90001649006101,0.08261349330519985,0.0900366525374083,0.08881888534822474,0.09215653162153309,0.09100820895134785,0.03955224340486868,0.04423559520470881,0.03950799573544093,0.038803412085998655,0.039864905479281086,R1-R2,16,16C,,16C,,H1P1S0M1R0,00:03:49.824,229824,00:03:50.013,230013,189,R1,1.6,16,ppA_left,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,1,0,1,1,1,3,3,1,-130,130,229753.5,230083.5,330.0,1027373.5,1027703.5,330.0,330.0,left,229759.0,230078.0,1027379.0,1027698.0,319.0
pair13,202,right,,True,0.2208383191804971,2.0393996643674233,0.22362432798530243,1.3731537522176263,0.1475923616830166,0.14781783836056323,0.007470222182078714,0.6324487962607924,0.26257895226781147,0.17742241031850148,0.2555824077390943,0.2238533655826156,0.18846060189785108,0.16420273155753412,0.5613135751445963,0.13045329248392165,0.12774998459612172,0.1459403513183184,0.15642762594784376,0.17851793745661051,0.5859407232801664,0.0008736140665283967,0.5938049117445943,0.20190430341911933,0.265527609743414,0.007470222182078714,0.6324487962607924,0.14781783836056323,0.26257895226781147,,,,,,,,,,,,,2.5912001019419497,2.6569474897956207,2.661878013647334,2.679991117233239,2.667198618436041,2.2219715643843334,2.0992818424992574,1.8293442426935702,1.8722819732293456,1.8935639454520163,1.9978186433043228,2.544107339026026,0.1798166621407755,0.25626637594326396,0.22437906829841592,0.188615006816561,0.16431092286411883,0.569094873536133,0.1326331556543934,0.1306913922869612,0.14793820443887798,0.15773832981501706,0.17935722866986453,0.5933876570467005,1.154092679122306,0.7220906006332964,1.5448210600668442,1.527382359727563,2.039430459797795,0.45654013899602786,1.427002532270779,1.3525570516112457,1.350672872340633,1.351513029869235,1.2585308828643074,1.4986461443495582,0.005276590341361218,0.004755801561382651,0.0033359042439223274,0.0031168080652118567,0.003756618838963484,0.059254702706918946,0.05741804637146486,0.06200049858288235,0.06219183728201869,0.05874836187464825,R1-R2,16,,16A,,16A,H1P1S0M0R0,00:03:25.341,205341,00:03:25.541,205541,200,R1,1.6,16,ppA_right,00:17:09.492,1029492,00:17:09.732,1029732,240,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-40,40,205276.0,205606.0,330.0,1029447.0,1029777.0,330.0,330.0,right,205321.0,205561.0,1029492.0,1029732.0,240.0
pair13,203,both,both,True,0.3203053807422993,2.890221519308707,0.3224949197753004,1.6173240654430796,0.1248445151358216,0.26708401211029814,0.0064305014074620085,0.6131195875749402,0.2955447003642334,0.189916840080338,0.33983789600125325,0.27282033166551006,0.2505602852187615,0.22248863660842727,0.6373599515611416,0.18909306955104346,0.3362619878784464,0.2999882060920254,0.28660578491126387,0.2832670830959121,0.5354644962434681,0.003376046498989725,0.6571596171309783,0.25512479791485804,0.30522015384827533,0.009484956315934292,0.5690795580189021,0.27904322630573825,0.28586924688019155,0.10377526643885655,0.25700058646391494,0.20130963218622053,0.17438512334678224,0.15527744245531033,0.8323547015712082,0.321473883532836,0.4287410780463926,0.40271631721980927,0.3977453586270003,0.3814778541802374,0.346716191845058,2.8449680533777655,3.1458268587963625,3.058684714568246,3.075430984301787,3.0597677183267686,2.9628595142636653,2.4766964200247843,2.888831723571578,2.782504038987354,2.810099113078633,2.926188513546854,2.6508005788606854,0.19385073415829418,0.3407492477054116,0.273817472724318,0.2520755124008496,0.2238968096362092,0.64408349160876,0.18925493152022455,0.3369351169217535,0.3004604394711329,0.2873027912796761,0.2840619523271379,0.5434505375498374,1.9050842661877063,1.8626434863553711,1.7500719898498076,1.3119386601341576,0.9899492846310887,2.1570055724470185,1.9226555524114155,1.7462504074731222,1.456085922099366,1.1082984722964973,1.2728970561339108,1.9250081152974932,0.04002134325840941,0.013228026843099008,0.008496495134912713,0.012216534863107146,0.015799008194919834,0.02217546319962022,0.06431369245260452,0.054743601162440494,0.050975009868546126,0.04334055884758988,R1-R2,16,16B,16B,16B,16B,H1P1S0M1R0,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:14.947,1034947,00:17:15.027,1035027,80,R2,2.3,16,ppB_both,13,1,A,B,1,1,0,1,0,2,2,1,3,3,1,920,920,184645.0,185645.0,1000.0,1034822.0,1035152.0,330.0,330.0,both,184645.0,185645.0,1034487.0,1035487.0,1000.0
pair13,204,both,both,True,0.31045885074746105,2.507298495846574,0.3149628512140309,1.5966387717970774,0.12084288419256581,0.2599062727937468,0.008661089677397,0.6013976046527202,0.28998832237462135,0.13702008609616828,0.2721356801014937,0.19443459618724274,0.19831818421481212,0.2035133486166528,0.6739252452329951,0.17532851799088617,0.37564533750976714,0.34517008253260195,0.34677977114946335,0.3507171235383794,0.4525182357990696,0.004132932436124104,0.7160054319568891,0.20108437904327392,0.30707424781209575,0.013189246918669895,0.4867897773485512,0.3187281665442196,0.2729023969371469,0.13338614402778903,0.22941666889322865,0.18964968788103806,0.1769151252592558,0.16003275917302304,0.868337927096154,0.29811103449422993,0.4618896108295999,0.44227507967666313,0.45321309867530085,0.44568317946319913,0.25822386322167307,2.5647000338972714,2.542758013797017,2.526722494852263,2.5853501967992765,2.6415741432602196,2.347384118961684,2.3449436183901105,2.6283532094859146,2.5746794614823965,2.5694265463555626,2.567814306850129,2.1938758060270462,0.1491423099661495,0.27923228483490525,0.2007376202254461,0.202486401443498,0.20643375838074557,0.6796629861808967,0.1785588753810037,0.37666907317519577,0.3465582939460027,0.3474016953719114,0.35113003906746454,0.461540876595151,1.8676335531092136,1.5695733248630783,1.5123570538718767,1.2400976446348875,0.9013629464955679,1.74848366018275,2.1484367927333983,1.4737539042060044,1.617918703096415,1.5998102377384487,1.723177780648448,1.7570596599848358,0.020204209247828904,0.012429494437926717,0.01062553585246041,0.012341376444614043,0.01126211936518674,0.04426304821287129,0.05597016994668309,0.05502270201132349,0.05279313413908373,0.048759339620746536,R1-R2,16,,16B,16B,16B,H0P1S0M0R0,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:14.947,1034947,00:17:15.027,1035027,80,R2,2.3,16,ppB_both,13,1,A,B,0,1,0,0,0,1,2,0,1,1,0,234,234,212517.0,212847.0,330.0,1034822.0,1035152.0,330.0,330.0,both,212525.0,212839.0,1034830.0,1035144.0,314.0
pair13,205,both,both,True,0.307625532096407,2.6310144514511675,0.31013587227361217,1.6692352824911318,0.12014516531524849,0.26805195440626534,0.007083229205455421,0.5555714935581103,0.276902225723277,0.18286162712951903,0.339345454752136,0.2743280743518808,0.24969238418554357,0.21281254387868268,0.6146185870004748,0.2083673831932032,0.3278441360067223,0.3064601142412872,0.2912386993282065,0.287569126995472,0.3963682540937555,0.001967265393697368,0.6454953679787394,0.25180801685955245,0.29975688341066303,0.012199193017213474,0.4656476191374812,0.2842958919529782,0.25404756803589096,0.12706321429223477,0.2584896574743773,0.20481706797139468,0.17905826670438665,0.16162740571415105,0.6739650466180814,0.30457429128298397,0.42000974772892463,0.39368336406736304,0.38880456001610625,0.3677679894162978,0.34062743312171906,2.590910148974648,2.8922675309344887,2.77899656017874,2.784934841008254,2.72242553741319,2.8404416167709563,2.2846336875293454,2.5723325807386273,2.478087713361461,2.452313413009109,2.5996679327695094,2.5751618547256747,0.1864122754786689,0.3399602848235419,0.2750598839423932,0.2509780120932341,0.213925156996027,0.6222109053120439,0.2084562476716567,0.3284155010741087,0.3069228140555299,0.2918751417772733,0.2883049032913201,0.4091093407675487,1.2927407973741685,1.3586299814842384,1.861040930663914,1.6723968624226997,1.7158924851366597,1.160948361593475,1.7498090407065177,2.1034449192071802,1.957313667334394,1.5972978067206232,1.973214609909777,1.588093927339936,0.05387521060787594,0.031695939995446835,0.023707283832148107,0.010234195274191112,0.013257065989824075,0.04272002255165639,0.07974932258724926,0.06474735546901227,0.05751941449371494,0.053249331887632756,R1-R2,16,16B,16B,16B,16B,H1P1S0M0R0,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:15.078,1035078,00:17:15.585,1035585,507,R2,2.3,16,ppB_both,13,1,A,B,1,1,0,0,0,2,2,1,2,2,0,493,493,184645.0,185645.0,1000.0,1035078.0,1035585.0,507.0,507.0,both,184645.0,185645.0,1034831.5,1035831.5,1000.0
pair13,206,both,both,True,0.31152000365439936,2.51999874514693,0.3161619872631392,1.6824098555291727,0.1272796452597217,0.27476811033531595,0.010983199695943073,0.5344376394038446,0.2733963164783679,0.1499863485913041,0.29201649674127894,0.21456918891430568,0.21279750740478698,0.20283418718597443,0.6665884283116462,0.20183279308034524,0.37829743310335795,0.3633010929546683,0.3662266545419214,0.36581940083521675,0.3239705121879865,0.002714464738386229,0.7013880403395644,0.21444074576753,0.3061810836151602,0.019251934653499916,0.3674872384681248,0.33509547490310193,0.24061154934157555,0.1508279291906575,0.25485800133830433,0.20584687489400494,0.19137590881106487,0.1727413451054005,0.7395033929670946,0.2868249508620761,0.45363794620809905,0.43799811651974707,0.44891134133002497,0.4362052423782853,0.2470601975546824,2.6802737320723007,2.6849417426311146,2.4758451737122793,2.5865043426779892,2.6697435556235662,2.6592885450777435,2.4332946267539897,2.546487675838022,2.4472152439428867,2.429461460756494,2.469353407089344,2.1575754355874337,0.15987704638666955,0.29751144765338605,0.21942477380459713,0.21615914347576112,0.2051660526569558,0.6752925513171657,0.20331202500483797,0.3794072755977561,0.36423015924453706,0.3668362309610109,0.3662543474334814,0.3404727936215117,1.7444688334723912,1.5752838954895771,1.7295776280986694,1.741070035819758,1.8820724894021326,1.9778961111303368,1.4582280512370231,1.6188687080978252,1.3908786251711356,1.558663591756368,1.6192117534785466,1.8926985431963064,0.03755466101466496,0.028789588033104708,0.025453089483833017,0.022569061947055907,0.02441139871448282,0.07119735204758175,0.09487631340999089,0.08122621863743515,0.07415590947213797,0.07656320985674063,R1-R2,16,,16B,16B,16B,H0P1S0M0R0,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:15.078,1035078,00:17:15.585,1035585,507,R2,2.3,16,ppB_both,13,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-193,193,212517.0,212847.0,330.0,1035078.0,1035585.0,507.0,330.0,both,212428.5,212935.5,1035078.0,1035585.0,507.0
pair13,207,both,both,True,0.3188376854498085,2.629411595641744,0.32086011455458285,1.6818498542877771,0.10848400514581613,0.2862449504628114,0.007706002770554035,0.5401741463326225,0.27804169985532934,0.19089452004709503,0.3424422676662131,0.2676604777383488,0.23847077097602562,0.20115760882521772,0.6067830126990426,0.24244156241136416,0.39411193703740927,0.34366234063700785,0.3298096137622572,0.31179840552717525,0.35681970807054575,0.002852519441485745,0.6301317059248709,0.24812512905058,0.29370311813897887,0.012559486099622324,0.4502165867403741,0.32436477187504276,0.26238028157167975,0.12992194950319436,0.277095956886909,0.20883710346499382,0.17941985129491428,0.1574922887049153,0.6470161918786976,0.3136585955958364,0.43835571848130594,0.39305842520161305,0.38579806501709535,0.36412037915596945,0.3176919291897564,2.664880125841677,2.953687296529786,2.9594376544459458,2.968206499613963,2.868872380800077,2.4457885028017317,2.0213142954112175,2.5780177474098482,2.5476922631968644,2.6016553102809397,2.739332784700204,2.204054286668676,0.19487595815921008,0.34332675117110184,0.2688101052383722,0.24011357486909798,0.20261816563452772,0.610812669237762,0.24260784892231563,0.3949001465658126,0.34439043998158586,0.330900920258328,0.3131022778269427,0.3638625167899375,1.255212249962531,1.643972526471519,1.9047121448999156,2.042293845372407,2.10847192270268,1.3574004835872788,1.793651762314676,1.5715960009496983,1.6398957700563774,1.7601151504798542,1.7912283631931702,1.3136480314632173,0.025840708321394578,0.03590451198172779,0.03140894572881491,0.03790568217203862,0.046096442854352535,0.043277064320719275,0.02976662837481593,0.02754787947183847,0.028028461749020007,0.03242901600548309,R1-R2,16,16B,16B,,16B,H0P1S0M0R1,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:16.081,1036081,00:17:16.507,1036507,426,R2,2.3,16,ppB_right,13,1,A,B,0,1,0,0,1,2,1,0,2,2,0,574,574,184645.0,185645.0,1000.0,1036081.0,1036507.0,426.0,426.0,both,184645.0,185645.0,1035794.0,1036794.0,1000.0
pair13,208,right,,True,0.3634455797192893,2.360609971687681,0.3656757107221554,2.0215091956278224,0.10581157645857286,0.37124256220085383,0.014009532922223867,0.3685793447036182,0.2512771466088986,0.14791439516321386,0.2721511894511884,0.2010435054079478,0.1913583476589006,0.1826952980696565,0.6556931213738588,0.24460855308005375,0.43434950237158765,0.3922354241090012,0.3957221349574043,0.3892971964862222,0.32446066731146717,0.005061609402696029,0.6887088494839102,0.19903254715018143,0.2976010020122625,0.014009532922223867,0.3685793447036182,0.37124256220085383,0.2512771466088986,,,,,,,,,,,,,2.607948142446582,2.585011835655164,2.6138522006558116,2.6915355747331646,2.709039114363016,2.1944207636188646,2.2168232539756456,2.4963220950478964,2.4863433840149405,2.4469994413071676,2.417353524910391,2.0998181308700485,0.15951094788730522,0.27933310913828624,0.20717552468512168,0.196123785735741,0.18596195233773205,0.6601069428115393,0.24633381396527385,0.434999798104728,0.39298214561340766,0.3959736025115749,0.3894386885357295,0.3343262156022185,1.7820918483903827,1.8148162131980703,2.0234393831556585,1.9755885941717015,2.005546551108827,2.107529074913112,2.233065525331315,1.889488155451153,1.8401512282098975,2.0204524775500445,2.006364326865324,2.1395334603592,0.018975306973122306,0.03257954301438738,0.030888966844815263,0.02790883591690907,0.029058402499189413,0.04415477769627854,0.06928475745449778,0.06607822885281843,0.06419191288178185,0.0666991145545934,R1-R2,16,,16B,,16B,H1P1S0M0R1,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:16.081,1036081,00:17:16.507,1036507,426,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,1,1,1,1,3,3,0,-112,112,212517.0,212847.0,330.0,1036081.0,1036507.0,426.0,330.0,right,212469.0,212895.0,1036081.0,1036507.0,426.0
pair13,209,right,,True,0.3617357532319865,2.499918146147692,0.36604092456843035,1.211568726701869,0.13736444359068198,0.30911389494315894,0.006762446214476284,0.6644558358224679,0.32677739232670105,0.1889601599886183,0.2683967099212786,0.2659346287446958,0.2568355325560113,0.23083579111057223,0.4123413080318379,0.30321139265265923,0.3167113563498253,0.3185235236533145,0.31042309344055846,0.29670010861943713,0.6248450446761242,0.019562424565115012,0.5146849555935875,0.24219256446423523,0.2588133148743126,0.006762446214476284,0.6644558358224679,0.30911389494315894,0.32677739232670105,,,,,,,,,,,,,2.5785902033356782,2.4088739724937502,2.2146468533562063,2.0038330931320996,2.110914370489436,2.2506286302292984,2.5735516323178054,2.548221703011093,2.5161415208580933,2.4865270872998897,2.4133595946512636,2.4617073387480044,0.1911274145007949,0.26887370930250076,0.2663975347999023,0.25724709299499926,0.23133051151168607,0.42153658298941066,0.3073818361668377,0.32148460380515337,0.3221435309723023,0.31320570273721104,0.29847745580239204,0.6335524179266855,1.0263632360374833,1.4668333581155366,1.5063663396157987,1.5217394968160438,1.551633963483598,1.3918885569695743,0.8316749349848183,1.1916709136527694,1.2011333930323382,1.2812514522797394,1.435779857034605,1.3279018092269443,0.05068792480349171,0.06000878388625822,0.05954012535251259,0.05840172525882807,0.05473970718472393,0.04554697180105783,0.04342669773044091,0.042318924657776556,0.03565625443452579,0.03239276824416653,R1-R2,16,,16A,,16A,H1P1S0M0R0,00:03:25.341,205341,00:03:25.541,205541,200,R1,1.6,16,ppA_right,00:17:28.050,1048050,00:17:28.214,1048214,164,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,36,36,205276.0,205606.0,330.0,1047967.0,1048297.0,330.0,330.0,right,205341.0,205541.0,1048032.0,1048232.0,200.0
pair13,210,left,,True,0.22400378410102606,2.1639801200113307,0.22541272949479083,1.7303667551659876,0.16596128563286314,0.21698446959028078,0.020648887266644225,0.3787854031449957,0.2054729200006402,0.16329432640826544,0.2454804209570808,0.23848236908288856,0.23408914241375903,0.20357608908941016,0.2591003566547526,0.3091513163421799,0.2807384960741754,0.28506231965437995,0.26962437531046884,0.2497249939030621,0.5842434153305793,0.020648887266644225,0.3787854031449957,0.21698446959028078,0.2054729200006402,0.007506587759960989,0.6155685911781473,0.2788603002568532,0.30064515973165384,,,,,,,,,,,,,2.1082859852154487,2.0825921162840833,2.225463852084685,2.3004972942486677,2.353231132107602,1.913810340127496,2.620785779984529,2.527863774521191,2.555772107860942,2.59504199894701,2.643199457910692,2.6356907974845707,0.1654606837187339,0.24603361642015617,0.23955557870861402,0.23549324401592217,0.20498290950737283,0.2609503445979458,0.31326506004199633,0.286114402291633,0.28994308105981387,0.2747002051851733,0.2533532754735624,0.5843659542885732,2.0745704213830596,1.84670019738939,1.775991954205814,1.7160072162284392,1.733825265369115,1.2351054764201073,2.1113597108020397,2.09652458658701,1.974699274150456,1.946591888694307,1.894156012595863,1.593831709047876,0.1380984584282938,0.13571843840352857,0.15695294643254404,0.15370109751132272,0.1521964163667371,0.061887847968705084,0.07023999787947804,0.06674755904936419,0.061134797992575374,0.051848477022295565,R1-R2,16,16C,,16C,,H1P1S0M0R0,00:03:14.942,194942,00:03:15.238,195238,296,R1,1.6,16,ppA_left,00:17:28.536,1048536,00:17:28.936,1048936,400,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-104,104,194925.0,195255.0,330.0,1048536.0,1048936.0,400.0,330.0,left,194890.0,195290.0,1048536.0,1048936.0,400.0
pair13,211,left,,True,0.17753712118938372,2.228557705834169,0.17966661511262463,1.5492214732426808,0.18421697782041369,0.14324437458936706,0.024342140259747104,0.47731608178748597,0.21496753221220002,0.12796597485585046,0.17013467770429097,0.15516321940130878,0.1425190330062312,0.12043896797915393,0.34900085418946714,0.3418758436069136,0.38040261017807814,0.4023173876720978,0.3962374619917383,0.37342822588553853,0.6254177658462784,0.024342140259747104,0.47731608178748597,0.14324437458936706,0.21496753221220002,0.0077594240501389225,0.6608375138594608,0.3788523058668733,0.349149747925491,,,,,,,,,,,,,2.3101902827501815,2.3080603491809812,2.1773009595627753,2.1723991113279832,2.3339050828891033,2.0694904492939865,2.611039973641632,2.582441021042342,2.6057508307151935,2.63395030366699,2.6602575978648275,2.6499773858640987,0.13425334650602594,0.1729452599540988,0.1564481887453167,0.14336810471862443,0.12169028022909685,0.3492945105225851,0.34607287537790166,0.3864165773575445,0.40641371688218586,0.3994967869341599,0.3760880892580204,0.6263289920911859,1.9998657748423774,1.6575229986577455,1.6459904533192267,1.6283149480757344,1.8243248062201771,0.5393098583408239,0.6661272996753188,1.6070770746737792,1.4870112474378216,1.2691220218074355,1.0153558531751044,2.1050115440039834,0.13957618375056952,0.1472828211897567,0.15726308159034064,0.15709803412412618,0.15508089207822204,0.05531852229634264,0.06502478699334638,0.060020190847511916,0.05476560758893205,0.048851037358766364,R1-R2,16,16C,,16C,,H1P1S0M0R0,00:03:49.824,229824,00:03:50.013,230013,189,R1,1.6,16,ppA_left,00:17:28.536,1048536,00:17:28.936,1048936,400,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-211,211,229753.5,230083.5,330.0,1048536.0,1048936.0,400.0,330.0,left,229718.5,230118.5,1048536.0,1048936.0,400.0
pair13,212,both,both,True,0.24654015150963554,2.2868548850382,0.24820364744244133,1.5843660431623894,0.20008389277054495,0.18392831270603532,0.023579587583195664,0.6238556368333212,0.27712117904085076,0.14484389824353616,0.1885743568570725,0.14055834512404133,0.13455208250536793,0.1344588708809798,0.5058145911958561,0.18504815579491188,0.2200617079663965,0.216991914535404,0.22724649518354667,0.24694729996909665,0.6133840998594174,0.024543776919284575,0.6030559740644136,0.1485975107221995,0.25873242056863255,0.022615398247106757,0.6446552996022288,0.21925911468987117,0.2955099375130689,0.2074862354290341,0.2528567119738308,0.2432468544022884,0.23889952101848774,0.23367216469853117,0.34836221137026113,0.10332851402671868,0.10107712160883062,0.08209812713325035,0.08935974376674377,0.10931726858850978,0.8667221432243525,2.2755017199211958,2.3611979711843323,2.4658713441236366,2.474343716433899,2.506118723006585,2.0367989757779505,2.546019563579075,2.0847122988099596,2.153944658854068,2.086015631653527,2.02444210117658,2.427291915937591,0.1495145419303643,0.19123132821925984,0.14272851870834077,0.13570976905614401,0.13462369242283848,0.5103223469042786,0.18584128760676863,0.22026946852188334,0.2172127416075112,0.22732629440366106,0.24698013841093958,0.6166836415173061,2.150992892131403,1.5021922316847256,1.3554855066999605,1.150475673123516,1.1464926249879899,1.9371510707338453,1.9878112033808706,1.4052979597347313,1.6248337940027915,1.7553467914389276,1.831840539673475,1.1644722303564345,0.10431030912902382,0.11768308352901899,0.12127045027653476,0.13134775846737703,0.13322693342145048,0.11624943414365486,0.13954693697115123,0.13859920017861688,0.1390384151481886,0.1405355009262491,R2,16,16C,16A,16C,,H0P1S0M0R1,00:17:30.829,1050829,00:17:31.199,1051199,370,R2,2.3,16,ppA_both,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,51,51,1050829.0,1051199.0,370.0,1027373.5,1027703.5,330.0,330.0,both,1050829.0,1051199.0,1027353.5,1027723.5,370.0
